file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_s_command,ck_s_status,ck_s_mem,ck_s_time,ck_umc
cnf/soos/75-19-9-q.cnf.gz.no_w.cnf,1729,2736,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/75-19-9-q.cnf.gz.no_w.cnf, done, 537862, 101.5,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-9-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-19-9-q.cnf.gz.no_w.cnf.unnf, done, 692416, 33.8554,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/75-19-9-q.cnf.gz.no_w.cnf, done, 741425, 2.60179,9663296992456815256676150783969165336980552737375579514636595266164960934685503213249481559582646460701733897032448775321670881952035220062305439559784488612991201403049210835242706453971815480608429650275211865781189096238591682077360301470291561271320292781872684312612756399982861286802087774083316793745648075347102973671788616588540985716814880239393499124234651666468515112303645259473099439175995735670784
cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t2.cnf,1920,3700,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t2.cnf, done, 540180, 0.434769,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t2.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t2.cnf.unnf, done, 586846, 0.0898317,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t2.cnf, done, 540356, 0.0714222,8452712498170643941637436558664265704301557216577944354047371344426782440907597751590676094202515006314790319892114058862117560952042968596008623655407033230534186943984081346699704282822823056848387726531379014466368452684024987821414350380272583623832617294363807973376
cnf/lagniez/Planning/pddlXpSym/ring_5_p_t10.cnf,780,2091,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_5_p_t10.cnf, done, 537776, 171.369,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring_5_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring_5_p_t10.cnf.unnf, done, 850575, 80.9194,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_5_p_t10.cnf, done, 1002909, 6.50948,78883950461882204160
cnf/plazar/FeatureModels/mb93091.cnf,1250,3131,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/mb93091.cnf, done, 538361, 15.9232,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/mb93091.cnf.up -out=/tmp/cnf/plazar/FeatureModels/mb93091.cnf.unnf, done, 603156, 5.2119,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/FeatureModels/mb93091.cnf, done, 572506, 0.494761,168738006742295428464037249248962270867239429619158688172656999735993668979674898779104633521919647327019455917082364828803037339600
cnf/plazar/FeatureModels/ipaq.cnf,1258,3868,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/ipaq.cnf, done, 538771, 10.7034,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/ipaq.cnf.up -out=/tmp/cnf/plazar/FeatureModels/ipaq.cnf.unnf, done, 591245, 3.16603,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/FeatureModels/ipaq.cnf, done, 557232, 0.291372,3328813627920019383959856170288130161924184697654751732757189391239053364942273089107412317775334096958900733327687174587920
cnf/soos/or-70-5-7-UC-10.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-5-7-UC-10.cnf.gz.no_w.cnf, done, 536367, 19.7677,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-5-7-UC-10.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-5-7-UC-10.cnf.gz.no_w.cnf.unnf, done, 708747, 12.5846,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-5-7-UC-10.cnf.gz.no_w.cnf, done, 791257, 2.95062,29554872554618880
cnf/soos/or-100-20-9-UC-20.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-20-9-UC-20.cnf.gz.no_w.cnf, done, 536862, 212.284,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-9-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-20-9-UC-20.cnf.gz.no_w.cnf.unnf, done, 1000153, 51.286,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-20-9-UC-20.cnf.gz.no_w.cnf, done, 1406836, 10.007,330081746946726297600
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t8.cnf,392,1008,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t8.cnf, done, 536649, 4.0117,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t8.cnf.unnf, done, 588361, 1.12239,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t8.cnf, done, 545300, 0.146736,142657607172096
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t9.cnf,2540,8806,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t9.cnf, done, 548163, 1085.11,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t9.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t9.cnf.unnf, done, 2122444, 237.52,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t9.cnf, timeout, 1172193, 18000,16424604455445538994904906358371601269954720
cnf/sundermann/security/CVE/VarelaVaca2020-2020-9372.cnf,225,22393,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/sundermann/security/CVE/VarelaVaca2020-2020-9372.cnf, done, 543170, 3.2681,/d4/d4 -dDNNF /tmp/cnf/sundermann/security/CVE/VarelaVaca2020-2020-9372.cnf.up -out=/tmp/cnf/sundermann/security/CVE/VarelaVaca2020-2020-9372.cnf.unnf, done, 617074, 1.15564,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/sundermann/security/CVE/VarelaVaca2020-2020-9372.cnf, done, 542220, 0.0701002,844
cnf/lagniez/BayesianNetwork/Ratio_75/75-21-1-q.cnf,2121,3360,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-21-1-q.cnf, done, 538529, 193.892,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-21-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-21-1-q.cnf.unnf, done, 654565, 25.1422,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-21-1-q.cnf, done, 667566, 1.82644,40313822461213433232776223540881056247256491955119358258535211147267310396958605305651220983432110672046907004068194053070530702078236965879180322958016528965274758195359064861469454555460536772415635805247805698879313793548243020186147872012976805643499356472393676993573666749446931556313543608190521977258546621340213152370970517594451087730548355016473584309556080917637561292130454587719589698236329993289305432938694254283923336244140050881891312325586505757908143515129014553289070810553109427781632
cnf/lagniez/BayesianNetwork/Ace/blockmap_20_01.net.cnf,78650,160055,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_20_01.net.cnf, done, 3143438, 1780.65,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_20_01.net.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_20_01.net.cnf.unnf, done, 1065431, 285.718,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_20_01.net.cnf, timeout, 3145961, 18000,57188939039378005382617647390755287329591029607313340009297498612822398717812590693827490214940939757931396732299245537495663084165427058567563913952165450864086795286451339921740841792066535666623041854917105835861036423568796270698599107502940528846033118942092642079124627783355678281501263623161787527016821202643599747683260456504696292661414966275303749105159769448582650210198189524745064377368775291976556181106938943313908503858088231994187614256942310766577911262025168378098605241999105485012268044328256394694301493222906981148649415150984952268635508403857914213637486105700861060879265423223119307256274889481405051861459816598049418059141215761602155559524770281223020521552752725607616082570755183045032510630192408549699326644278302397464850200213397644039893538022450699030889896356146728269223106776644131013857113767734392054313991733779175305624005842738787049701896722415425713052955742306709767607021907618575652168338815118320538016042308486812705601908980674896821953939056298563147131802249449527480723828744404695430627841847851874146960752088672821332264629710278934966438459570518439144600699245338765997687128896173466555819888149981109022009577797028349127755463295705252513632919677939701075486093731817788573360264932655984288169357393497179387277151694393050704170055249334120701663681031066636523161204948796513435426125715533296930785494615011950950950666820847276923155017568288546717413841180793286893102536022662758896125515860467425487463887826164121600000000000
cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t4.cnf,704,1885,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t4.cnf, done, 537387, 22.9858,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t4.cnf.unnf, done, 620281, 7.15633,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p04_p_t4.cnf, done, 603914, 0.955063,3987258573037047687750805076303134866301377251867885568
cnf/soos/or-100-5-1-UC-30.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-5-1-UC-30.cnf.gz.no_w.cnf, done, 536485, 0.190242,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-1-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-5-1-UC-30.cnf.gz.no_w.cnf.unnf, done, 584019, 0.0456802,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-5-1-UC-30.cnf.gz.no_w.cnf, done, 536584, 0.0266821,184549376
cnf/lagniez/circuit/iscas/iscas93/s1269.bench.cnf,623,1616,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/circuit/iscas/iscas93/s1269.bench.cnf, done, 537272, 582.522,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/iscas/iscas93/s1269.bench.cnf.up -out=/tmp/cnf/lagniez/circuit/iscas/iscas93/s1269.bench.cnf.unnf, done, 890208, 86.0098,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/circuit/iscas/iscas93/s1269.bench.cnf, done, 1045532, 7.38751,18014398509481984
cnf/plazar/FeatureModels/freebsd-icse11.cnf,1396,62183,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/freebsd-icse11.cnf, done, 583356, 10.641,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/freebsd-icse11.cnf.up -out=/tmp/cnf/plazar/FeatureModels/freebsd-icse11.cnf.unnf, done, 588906, 1.26211,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/FeatureModels/freebsd-icse11.cnf, done, 547971, 0.173267,83886659159476632821541475613464069971455248240210165215206910546316039002578163924733183958961850461592499728860512499646694699896858084846315191127880690298864146465525305530548618667350438052715195430386302733558963694885445788093958348206554206489857614603328350179806026419578557906399092376441611878400000000
cnf/soos/s713_3_2.cnf.gz.no_w.cnf,509,1117,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/s713_3_2.cnf.gz.no_w.cnf, done, 536899, 1.27413,/d4/d4 -dDNNF /tmp/cnf/soos/s713_3_2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s713_3_2.cnf.gz.no_w.cnf.unnf, done, 585633, 0.308173,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/s713_3_2.cnf.gz.no_w.cnf, done, 539152, 0.0605075,12015050751475712
cnf/plazar/unsorted/7.sk_4_50.cnf,6683,24816,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/plazar/unsorted/7.sk_4_50.cnf, done, 569229, 456.269,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/7.sk_4_50.cnf.up -out=/tmp/cnf/plazar/unsorted/7.sk_4_50.cnf.unnf, done, 592924, 0.249561,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/unsorted/7.sk_4_50.cnf, done, 565448, 0.0955674,2199023255552
cnf/soos/blasted_squaring60.cnf.gz.no_w.cnf,5186,16134,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_squaring60.cnf.gz.no_w.cnf, done, 553910, 1363.44,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_squaring60.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_squaring60.cnf.gz.no_w.cnf.unnf, done, 2040582, 296.636,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_squaring60.cnf.gz.no_w.cnf, timeout, 2167398, 18000,4078462902219036460905442729537924979200629224803107068861652814216880560805309299955716657574371932612631020204244243766511388026838259330378163721725896665251933171842730931132037756703343050957520896000000
cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t8.cnf,296,926,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t8.cnf, done, 536637, 0.346341,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t8.cnf.unnf, done, 584519, 0.0593962,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d4_g2_p_t8.cnf, done, 536735, 0.028734,688747536
cnf/lagniez/random/uf250-1065/uf250-020.cnf,250,1065,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-020.cnf, done, 540917, 1085.35,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-020.cnf.up -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-020.cnf.unnf, done, 5337055, 387.714,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-020.cnf, timeout, 8665509, 18000,18301632168303860236348487541988132937777860684292008275738624
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-10.cnf,140,350,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-10.cnf, done, 536367, 3.20654,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-10.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-10.cnf.unnf, done, 598179, 1.52366,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-10.cnf, done, 566849, 0.364393,281474976710656
cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t1.cnf,100,286,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t1.cnf, done, 536371, 0.190258,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t1.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t1.cnf.unnf, done, 584126, 0.03927,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r8_p_t1.cnf, done, 536449, 0.0237353,629856
