file,splitter_command,splitter_status,splitter_mem,splitter_time,proj_command,proj_status,proj_mem,proj_time,pd4_command,pd4_status,pd4_mem,pd4_time,pmc,ud4_command,ud4_status,ud4_mem,ud4_time,umc,appmc_command,appmc_status,appmc_mem,appmc_time,appmc_n,appmc_y,appmc_yl,appmc_yh
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 4, done, 7532, 0.0180733,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.proj --timeout 7200, done, 6938, 0.00857735,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.pnnf, done, 583970, 0.0403577,35573685288960,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.unnf, done, 583958, 0.038194,96458024761427245400064,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01, done, 1153875, 0.120718,10000, 1.13092e+17, 5.40961e+16, 1.72087e+17
cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 4, done, 7385, 0.0159958,/projection/build/projection --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6791, 0.00857827,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.pnnf, done, 583876, 0.0329142,229376,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.unnf, done, 583888, 0.0350316,15032385536,/build/appmc --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153605, 0.0579325,10000, 5.12927e+07, 4.7333e+07, 5.52525e+07
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 4, done, 11022, 0.023433,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.proj --timeout 7200, done, 14782, 0.249686,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.pnnf, done, 594337, 2.14882,27432885795940583447048977320000,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.unnf, done, 645619, 9.37403,6655380925311941297166551871098078669726647677754416485721243281798450401771520,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01, done, 1261002, 98.1261,10000, 7.38348e+70, -3.37394e+70, 1.81409e+71
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 4, done, 13135, 0.0382254,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.proj --timeout 7200, done, 15482, 0.341295,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.pnnf, done, 593821, 4.14692,7819726749696,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 623566, 18.0152,251689351221013652679344129722106015264240543084723160550707084663317286688579607219629200938942457577047723996880559453532527207005886312286809577378095888409688974649957760153297912311354667555585981734049850886058124088602785372463677740550375064242481090379963923753340206037465563882534450334269410097228935568088275349077526909257990193199561556013350654019173945978818453194086533033159019274910722403816018855728479224343864967078097037962977454307917793997702233905310432927505820155658076819681731602978147893338077771838400173734354177694765879349186584354699818418850991306727479352932468977353305457209802932624589295585150376455391044758035954974201749723402981591078597135710185084985784779470699923863400069120956034612170564703563089529660520077754982224078103581663153141366046538785065652894108591774721220356715757424556492243342029292201290990453981214322558580086108190930234189726691181226591417641288465705013326990475434574185648507632862133364233511476232489579563553270327052006606395693417644845551249804772692096002960654336,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01, done, 1234673, 90.4212,10000, 4.04453e+1047, 3.62218e+1047, 4.46688e+1047
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 4, done, 7385, 0.0148998,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.proj --timeout 7200, done, 6791, 0.00858441,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.pnnf, done, 583921, 0.0403376,1590558720,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.unnf, done, 583925, 0.0403354,316659348799488,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 10000 --alpha 0.01, done, 1153605, 0.0744837,10000, 9.22399e+10, 7.89835e+10, 1.05496e+11
cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 4, done, 7409, 0.0170391,/projection/build/projection --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6791, 0.00857293,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.pnnf, done, 583905, 0.0404691,519146496,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.unnf, done, 583933, 0.0415289,16492674416640,/build/appmc --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153740, 0.079938,10000, 2.57611e+11, 2.19142e+11, 2.96079e+11
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf --nb 4, done, 9543, 0.0181293,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.proj --timeout 7200, done, 11632, 0.171164,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.pnnf, done, 589238, 0.550297,614498292715493389888,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.unnf, done, 589856, 0.978847,135053631028611509661933357117595270171066664755396608,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf --nb 10000 --alpha 0.01, done, 1166348, 8.40659,10000, 8.41809e+49, 3.87573e+49, 1.29604e+50
cnf/lagniez/qif/mixdup.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/qif/mixdup.cnf --nb 4, done, 7647, 0.013853,/projection/build/projection --cnf /tmp/cnf/lagniez/qif/mixdup.cnf.proj --timeout 7200, done, 7061, 0.00964768,/d4/d4 -dDNNF /tmp/cnf/lagniez/qif/mixdup.cnf.proj.p -out=/tmp/cnf/lagniez/qif/mixdup.cnf.pnnf, done, 579588, 0.0298533,1,/d4/d4 -dDNNF /tmp/cnf/lagniez/qif/mixdup.cnf.proj.pup -out=/tmp/cnf/lagniez/qif/mixdup.cnf.unnf, done, 579645, 0.0393301,2923003274661805836407369665432566039311865085952,/build/appmc --cnf /tmp/cnf/lagniez/qif/mixdup.cnf --nb 10000 --alpha 0.01, done, 1153597, 0.0480411,10000, 2.923e+48, 2.923e+48, 2.923e+48
cnf/soos/75-19-8-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 4, done, 9744, 0.0382118,/projection/build/projection --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 8695, 0.0212831,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.pnnf, done, 584642, 0.0371502,1769472,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.unnf, done, 628277, 8.04217,1688783551193732919097408580741875252064953344524389277523263752969031679508131036222714729303488849196130220469116167838616061118956213818675331431973429988642643667067288216795909360446658398232410788161163426228896022962912918604325025912418740691939324554007488637630372275811404792778297664966197998386439446042527307953478236737990992106499146643650379622948912350969814950399817855266210786255568150754454667264,/build/appmc --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1237213, 95.9477,10000, 6.38962e+411, 6.22157e+411, 6.55767e+411
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf --nb 4, done, 7401, 0.0149354,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.proj --timeout 7200, done, 6791, 0.00752805,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.pnnf, done, 583716, 0.0340339,672,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.unnf, done, 583921, 0.0382582,3623878656,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf --nb 10000 --alpha 0.01, done, 1153605, 0.0607641,10000, 3.46188e+08, 3.22819e+08, 3.69557e+08
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf --nb 4, done, 7307, 0.0149147,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.proj --timeout 7200, done, 6791, 0.00752175,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.pnnf, done, 579489, 0.0307817,216,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.unnf, done, 583872, 0.0403869,1019215872,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf --nb 10000 --alpha 0.01, done, 1153605, 0.0557606,10000, 13015.9, 12852.9, 13178.8
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf --nb 4, done, 9785, 0.0265829,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.proj --timeout 7200, done, 11132, 0.149699,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.pnnf, done, 586858, 0.0858742,19320,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.unnf, done, 586584, 0.327853,41159681621978768855205123851340286737255040834155565608068791627409457067339733229809414331117761960290635689759808171969856680319120906607538118516132555874783563666312581324334739577478413518155666633050981813384378504687919379858031843002618589040041815637469516690858220958397523568288408565528081698276354561681482148487404898070376160437720163440759881204089032390530428483902176601877272277844959854944852595724324337911880255285957792151128318060527616,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf --nb 10000 --alpha 0.01, done, 1156390, 2.27204,10000, 2.53435e+456, 2.3778e+456, 2.6909e+456
cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 4, done, 19607, 0.248132,/projection/build/projection --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.proj --timeout 7200, done, 36577, 0.937712,/d4/d4 -dDNNF /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.pnnf, done, 620888, 11.0276,542276327107584,/d4/d4 -dDNNF /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.unnf, done, 8015044, 1302.3,93230331893961845504164739719907004525942326461774332900217275711940485313250198289555167894760750556643328000000,/build/appmc --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 15396900, 5057.17,10000, 1.32542e+20, 8.02062e+19, 1.84878e+20
cnf/soos/90-15-8-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf --nb 4, done, 8556, 0.0212868,/projection/build/projection --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 8134, 0.0944062,/d4/d4 -dDNNF /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.pnnf, done, 579735, 0.0350375,1536,/d4/d4 -dDNNF /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.unnf, done, 584761, 0.0530275,7507516828804700229971157695509256861311759593549503536677899390762631562619231707947410198580331380848554019184705462619182690666302243261761460906639905160039726922590902577336628349889145412319979767917902626154330339044684617119264613887239597666074624,/build/appmc --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153900, 0.213336,10000, 7.31014e+252, 7.13118e+252, 7.48909e+252
cnf/soos/75-26-10-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 4, done, 12013, 0.0456367,/projection/build/projection --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 10592, 0.0498799,/d4/d4 -dDNNF /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.pnnf, done, 585289, 0.0371641,9437184,/d4/d4 -dDNNF /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.unnf, done, 835629, 94.6564,3996489043013054065498881627635580527040116413514300463439360447313326479900563135090898929163269995904204250977868053605577044995440432066519246041121095502958313080893489077286845972696766767489264177507052544491145768580526576381123887839555017311896607440110911057395541882080060772579243673401484125398881459320411476863058133849162198986093549063733582656035508131248207723333262272994684342940241898380813645647052410015577476516699176763816609522288271485873794466459841361663691643222048247536530549908286407772823231199686379690936697434597424780991388921013647602563748771710560260239253702747231584443901842814725172777252913302954873175024148085265333899424370887124557671199989946695842092499042161410794730726035422527008772942772289785649343175613199263932002803219701956608,/build/appmc --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1911345, 614.542,10000, 4.74909e+782, 4.27231e+782, 5.22587e+782
cnf/soos/90-38-6-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf --nb 4, done, 16904, 0.0625879,/projection/build/projection --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 21155, 0.484102,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.pnnf, done, 604123, 28.6457,27086321694964973568,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.unnf, done, 697798, 77.989,1134196264693393790488113477019695915575796335927175858134519354924760279489553621583684501697182226872004735313398249264829252798880008567854672559574423851545946668122061029547621600007844229576958697999146036062827393326890062310239722728464479287173432931339924848990046562162762157986732325193397060808762371775745995332027321666495253945825981578850168384104697408009748803333662949346193834898752831224854415811369915229211973137013316964920143378073683909453793264128526149878975848151431199282647880324108344980801475545992013419793684139791852039462734111447472356989053450457994791459615580770422055529064792275599386208158068343902502580428598969985103354563216824410452425150107387850592089694690667974624516611684354611114235682668977353290462547812524285295865411795306466774111473107835870073453892831760434759874746561143351306255484562802600824891890532538324950858638013560550432612666905313294519255327770254525940245489344354465950931112018221441218972060652779567012009683718446803420590957828472483343776732313464544012267598615636407762505318556653138460238243401862705107746862489886497121518204037865158223065920739795391211545711254860846235457096179596677844298687158919802894286392492065409857890367284628485704382761164953806589945872866748547167064872584181862482323969105963064820193150339762248916385296183270631418570880972860620722666296978403092072438403663229689571851871847053168130781833086785431793630125941639559720061190513109088535640607281501045965502242587329954268525440554116513628600183038608924318857239683485575964069752730635137954204098217944158379128602375081635045904477323082478112043370295343505665719719169076761037059202261206492154957670645760,/build/appmc --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1365041, 223.153,10000, 4.83533e+1691, 3.90047e+1691, 5.77019e+1691
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 4, done, 9080, 0.0265688,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.proj --timeout 7200, done, 8261, 0.0160057,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.pnnf, done, 584404, 0.0402956,55296,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.unnf, done, 588656, 0.866252,638668899051110339730039268171788341141584403339346413280815117579907805398068501051186548957643424348589582990141598478071180156285949971436534975451146054502401815344347416485612070862196155898449074158254055677865859345638678524444433685903374130402278690200241933325554718473710083176923136,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 10000 --alpha 0.01, done, 1163198, 9.27696,10000, 9.66725e+288, 9.38266e+288, 9.95184e+288
cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 4, done, 11902, 0.0636384,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.proj --timeout 7200, done, 15683, 0.329802,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.pnnf, timeout, 12933406, 3600,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.unnf, done, 747929, 23.9631,73632425027319724245971030510992722426426380444006891885390723246337422578757125180709092679833503070588946967200124345769129053209170630774617611569234457451356206720956235776,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 10000 --alpha 0.01, err, 21082, 0.170939,
cnf/soos/04B-4.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf --nb 4, done, 153063, 1.6257,/projection/build/projection --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.proj --timeout 7200, done, 751652, 16.6134,/d4/d4 -dDNNF /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.pnnf, timeout, 4867796, 3600,,/d4/d4 -dDNNF /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.unnf, mem, 16452857, 1053.36,,/build/appmc --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 22163, 0.184842,
cnf/plazar/Blasted_Real/blasted_case14.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf --nb 4, done, 7720, 0.0212569,/projection/build/projection --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.proj --timeout 7200, done, 7065, 0.0096206,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.proj.p -out=/tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.pnnf, done, 583958, 0.0403345,1735,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.proj.pup -out=/tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.unnf, done, 584278, 0.0512537,4740813226943354765312,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf --nb 10000 --alpha 0.01, done, 1154007, 0.295903,10000, 4.86247e+14, 3.39425e+14, 6.3307e+14
cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf --nb 4, done, 13832, 0.151895,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.proj --timeout 7200, done, 11804, 0.0519467,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.pnnf, mem, 16000040, 1288.57,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.unnf, done, 5431865, 915.309,438066141270824467090566146828632248254635931526556144306938893114565230265763663487325581079869761576774036196566080820605676227965371513956291896276431116399481724323381106328349969323196172220351865361581128033322623848324959484783647968314465648698069824073972465215522515822226253345172543808243800171950947909714799367211272111405850997747378792531767808903114252178417998976084449730751155404800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf --nb 10000 --alpha 0.01, err, 21082, 0.172963,
cnf/soos/08A-2.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf --nb 4, done, 26910, 0.328694,/projection/build/projection --cnf /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.proj --timeout 7200, done, 32169, 0.216916,/d4/d4 -dDNNF /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.pnnf, timeout, 12753784, 3600,,/d4/d4 -dDNNF /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.unnf, done, 3410567, 411.242,19920368315648312311740430706558925666404825388940134535900303792260279312960357909112779182455988216014565622882584800915187386994162653562889022553210950581157278931391357547237389715896789062409860149132596462861546016059271486377174614130497077560873043965511257661213010925020305053946701234838323256507690513801849429158594982403498491631462844836716854983131922332631889019645118877936376742946574158882954037503889766580766977174532315810688620471391694678771052926435725851923351007891314809914098057284001120978541711687039987287874983350930029914294075350733814691561151536229436975704169390368460226493737234155419140837297347177635726142355266752024133685442337635662374840834062193015175397904693188811915580553638484477985144754036594253303783551872487287849375635438892508092316632842482316452182329401098818280331893999741550794486616230723252120328917875200570944044040233092711862198757166371100321382400,/build/appmc --cnf /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 21217, 0.200717,
