file,divkc_splitter_command,divkc_splitter_status,divkc_splitter_mem,divkc_splitter_time,divkc_proj_command,divkc_proj_status,divkc_proj_mem,divkc_proj_time,divkc_d4p_command,divkc_d4p_status,divkc_d4p_mem,divkc_d4p_time,divkc_pmv,divkc_d4u_command,divkc_d4u_status,divkc_d4u_mem,divkc_d4u_time,divkc_umc,divkc_amc1_command,divkc_amc1_status,divkc_amc1_mem,divkc_amc1_time,divkc_amc2_command,divkc_amc2_status,divkc_amc2_mem,divkc_amc2_time,divkc_amc3_command,divkc_amc3_status,divkc_amc3_mem,divkc_amc3_time,divkc_amc4_command,divkc_amc4_status,divkc_amc4_mem,divkc_amc4_time
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf --nb 4, done, 9453, 0.0403148,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf.proj --timeout 7200, done, 8486, 0.0286635,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf.pnnf, done, 584511, 0.0307743,18432,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf.unnf, done, 587173, 0.446648,18931918374918312259842860525830629810325739976663871503331597251242070450959291152707445583896195211932393456580541183559732537557144432699969741598901820476247175082588401611743726515963469047115648973972729092950782937164237371447529769983590559225799277347161770791969350439154833301774897030356294275128799603777480153488247079601447618240632529468232290856967157579776,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1420357, 0.95197,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1158475, 0.874902,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1158475, 0.962226,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1158475, 0.890805
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf --nb 4, done, 7536, 0.0191461,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf.proj --timeout 7200, done, 6938, 0.00856382,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf.pnnf, done, 583950, 0.0297217,10276044800,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf.unnf, done, 583987, 0.0307983,507285462027012669440,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.114013,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.112339,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.111984,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.11009
cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf --nb 4, done, 7385, 0.0149095,/projection/build/projection --cnf /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6799, 0.00856178,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf.pnnf, done, 583700, 0.0254633,448,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf.unnf, done, 583892, 0.0275916,3670016,/build/appmc --cnf /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0351039,/build/appmc --cnf /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0342734,/build/appmc --cnf /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0356286,/build/appmc --cnf /tmp/cnf/soos/or-60-5-8-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0344402
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf --nb 4, done, 7385, 0.0159923,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf.proj --timeout 7200, done, 6795, 0.00854515,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf.pnnf, done, 583892, 0.0307977,10600448,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf.unnf, done, 583884, 0.0297587,1649267441664,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0639796,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0643184,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0670749,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0664789
cnf/soos/or-70-10-2.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf --nb 4, done, 7536, 0.0233701,/projection/build/projection --cnf /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6926, 0.00856283,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf.pnnf, done, 671023, 8.79809,73786976294838206464,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf.unnf, done, 583925, 0.0297123,1329227995784915872903807060280344576,/build/appmc --cnf /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1346482, 1.7319,/build/appmc --cnf /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1346482, 1.73514,/build/appmc --cnf /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1346482, 1.75322,/build/appmc --cnf /tmp/cnf/soos/or-70-10-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1346482, 1.75518
cnf/lagniez/Handmade/ais/ais12.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Handmade/ais/ais12.cnf --nb 4, done, 11874, 0.0561792,/projection/build/projection --cnf /tmp/cnf/lagniez/Handmade/ais/ais12.cnf.proj --timeout 7200, done, 9867, 0.0170454,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/ais/ais12.cnf.proj.p -out=/tmp/cnf/lagniez/Handmade/ais/ais12.cnf.pnnf, done, 588607, 50.1308,1328,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/ais/ais12.cnf.proj.pup -out=/tmp/cnf/lagniez/Handmade/ais/ais12.cnf.unnf, done, 583741, 0.0255044,59285549689505892056868344324448208820874232148807968788202283012051522375647232,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais12.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1158107, 0.0806244,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais12.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1158107, 0.0828438,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais12.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1158107, 0.0806309,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais12.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1158107, 0.0817008
cnf/soos/or-100-20-6.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf --nb 4, done, 7630, 0.029738,/projection/build/projection --cnf /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7061, 0.00963199,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf.pnnf, done, 1758228, 133.297,19807040628566084398385987584,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf.unnf, done, 583979, 0.0329237,93536104789177786765035829293842113257979682750464,/build/appmc --cnf /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 3366518, 21.6461,/build/appmc --cnf /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 3366518, 22.1302,/build/appmc --cnf /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 3366518, 21.9739,/build/appmc --cnf /tmp/cnf/soos/or-100-20-6.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 3366518, 21.2974
cnf/soos/or-100-5-2.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf --nb 4, done, 7630, 0.0297179,/projection/build/projection --cnf /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7061, 0.00861922,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf.pnnf, done, 6349422, 560.444,4951760157141521099596496896,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf.unnf, done, 583962, 0.0297256,1496577676626844588240573268701473812127674924007424,/build/appmc --cnf /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 10112872, 85.3113,/build/appmc --cnf /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 9978654, 87.4957,/build/appmc --cnf /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 9978654, 85.5059,/build/appmc --cnf /tmp/cnf/soos/or-100-5-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 9978654, 86.0045
cnf/soos/hash-12.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf --nb 4, done, 2003165, 17.9525,/projection/build/projection --cnf /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf.proj --timeout 7200, done, 5820801, 4199.43,/d4/d4 -dDNNF /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf.pnnf, timeout, 1560981, 3600,,/d4/d4 -dDNNF /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf.unnf, timeout, 2675339, 3600,,/build/appmc --cnf /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 28631, 0.204037,/build/appmc --cnf /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 28631, 0.204803,/build/appmc --cnf /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 28631, 0.207177,/build/appmc --cnf /tmp/cnf/soos/hash-12.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 28495, 0.225032
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf --nb 4, done, 8101, 0.0201802,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf.proj --timeout 7200, done, 7487, 0.0117574,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf.pnnf, done, 584122, 0.0297151,9216,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf.unnf, done, 584646, 0.0614531,3599131035634557106248430806148785487095757694641533306480604458089470064537190296255232548883112685719936728506816716098566612844395439751206812144692131084107776,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154154, 0.0489865,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154154, 0.0500505,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154154, 0.0510812,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1221263, 0.0490393
cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf --nb 4, done, 8146, 0.0318639,/projection/build/projection --cnf /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf.proj --timeout 7200, done, 8708, 0.0593881,/d4/d4 -dDNNF /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf.pnnf, done, 581070, 0.0414152,32,/d4/d4 -dDNNF /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf.unnf, done, 584204, 0.0413862,937463533825919413125120,/build/appmc --cnf /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153880, 0.0342675,/build/appmc --cnf /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153880, 0.0351562,/build/appmc --cnf /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153880, 0.0342392,/build/appmc --cnf /tmp/cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153880, 0.0340506
cnf/lagniez/random/uf250-1065/uf250-04.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf --nb 4, done, 8278, 0.0858299,/projection/build/projection --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf.proj --timeout 7200, done, 7475, 0.0106972,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf.proj.p -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf.pnnf, done, 844599, 21.7965,18579944995254,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf.proj.pup -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf.unnf, done, 583745, 0.0255342,1809251394333065553493296640760748560207343510400633813116524750123642650624,/build/appmc --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1701875, 4.79448,/build/appmc --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1634766, 4.79172,/build/appmc --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1634766, 4.82304,/build/appmc --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-04.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1634766, 4.81817
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf --nb 4, done, 7397, 0.0170399,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf.proj --timeout 7200, done, 6791, 0.00856652,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf.pnnf, done, 583892, 0.0286832,1572864,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf.unnf, done, 583897, 0.0276313,15393162788864,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0684982,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0684096,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0682029,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0685528
cnf/soos/s38417_15_7.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf --nb 4, done, 65773, 0.485563,/projection/build/projection --cnf /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf.proj --timeout 7200, done, 49410, 2.70185,/d4/d4 -dDNNF /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf.pnnf, done, 594669, 0.0403421,1282470362637926400,/d4/d4 -dDNNF /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf.unnf, timeout, 13084643, 3600,,/build/appmc --cnf /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21426, 0.186931,/build/appmc --cnf /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21426, 0.175604,/build/appmc --cnf /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21426, 0.168953,/build/appmc --cnf /tmp/cnf/soos/s38417_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21426, 0.174092
cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf --nb 4, done, 406511, 3.777,/projection/build/projection --cnf /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf.proj --timeout 7200, done, 633466, 158.738,/d4/d4 -dDNNF /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf.pnnf, timeout, 6977277, 3600,,/d4/d4 -dDNNF /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf.unnf, timeout, 13955465, 3600,,/build/appmc --cnf /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 22028, 0.181428,/build/appmc --cnf /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 22028, 0.198886,/build/appmc --cnf /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 22028, 0.185368,/build/appmc --cnf /tmp/cnf/soos/modexp8-7-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 22028, 0.184708
cnf/soos/hash-10.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf --nb 4, done, 1643077, 24.7174,/projection/build/projection --cnf /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf.proj --timeout 7200, done, 4825063, 2943.64,/d4/d4 -dDNNF /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf.pnnf, timeout, 1224146, 3600,,/d4/d4 -dDNNF /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf.unnf, timeout, 5307899, 3600,,/build/appmc --cnf /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 27406, 0.194023,/build/appmc --cnf /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 27541, 0.192119,/build/appmc --cnf /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 27541, 0.197253,/build/appmc --cnf /tmp/cnf/soos/hash-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 27541, 0.19404
