file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,mc,ck_amc_command,ck_amc_status,ck_amc_mem,ck_amc_time,ck_amc_n,ck_amc_nsuccess,ck_amc_y,ck_amc_yl,ck_amc_yh
cnf/soos/75-19-8-q.cnf.gz.no_w.cnf,1729,2736,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, done, 537706, 183.665,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.unnf, done, 633995, 19.0504,1649202686712629803806063067130737550844681000512098903831312258758819999519659215061244852835438329293095918426871257654898497186480677557300128351536552723283831706120398649214755234811189842023838660313636158426656272424719647074536158117596426456971996634772938122685910425597074992947556313443552732799257271525905574173318590564444328229003072894189823850536047217743959912499822124283408970952703272221147136,/capkc/build/appmc --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 652468, 1.69917,10000, 34, 5.60729e+411, 3.61939e+411, 8.68126e+411
cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf,924,1456,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf, done, 537006, 6.64002,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.unnf, done, 588951, 1.49349,1541452443403783512891594261220458189816354860454629992873758756573795832819836314981581449918233756281173071969674913415414834220675686660438492692281418397815588955452266251604067909198135232448337528431348706363572224,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf --nb 10000 --alpha 0.01, done, 560271, 0.322605,10000, 10000, 1.54145e+219, 1.54043e+219, 1.54145e+219
cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.18805,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.unnf, done, 583909, 0.0372397,24576,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 683778, 0.0595076,10000, 10000, 24576, 24559.7, 24576
cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf,3710,6104,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf, done, 543911, 165.714,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.unnf, done, 741527, 43.487,37604429928293993146435904505080587728284513093644295464594870348532553083318978005983176899417989942584663828866637163312146970434633310353031092731622733185898008876125756507007945641946797204439901683842026889394168157563072594859565976309904283182396081266828487634436755876352092793000528538048110955729609792296778011034620081108731035648,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf --nb 10000 --alpha 0.01, err, 1008070, 4.4609,10000, 0, 0, 7.59216e+266, 2.49336e+340
cnf/soos/or-60-5-3.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf, done, 536842, 143.527,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.unnf, done, 1409695, 76.2306,2528832016095379456,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 2155532, 18.4822,10000, 4578, 1.1577e+18, 1.12533e+18, 1.19021e+18
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf,4380,6960,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, done, 540327, 183.476,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 705404, 52.0282,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01, done, 772313, 4.45954,10000, 10000, 3.84047e+1047, 3.83793e+1047, 3.84047e+1047
cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf,2849,12194,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf, done, 549785, 248.827,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.unnf, done, 590946, 0.349347,4574624902009514897145078084198243836902155004411669118976,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf --nb 10000 --alpha 0.01, err, 562782, 0.302009,10000, 0, 0, 9.23596e-20, 3.0332e+54
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf,1988,6850,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf, done, 542134, 184.45,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.unnf, done, 729767, 64.2083,80986225799987399783022040,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01, err, 751767, 3.43154,10000, 0, 0, 1.63507e-51, 5.36979e+22
cnf/soos/90-38-6-q.cnf.gz.no_w.cnf,7068,11248,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf, done, 544428, 171.975,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.unnf, done, 683384, 69.1995,135206730925249313174261269214117040106749097815415365473570746770472559868044092843971789085529116019249526895689755590537697410449982710820993490168383580630534490123040798848583889008503464409942471742528204448560165563451059139995541897829112921616248241822710615276103801985116262195912876748251564599128052207916497627738394935905367606380698869091292427075469184876650429169376248043321828234047035124880601860448111919070717470289864178290384218463144768411373289123597878203269940394333743963557229080689948198890861933945657422517977254365903382237283481532033962844497376734971379215671489330580479565747355493974612499255903761852085897973608847854745787926103690196329644340289519769023905956112226006343903137646240545644072971662161034737880533672872100507720161890424068781627592218856319197828041652650884957298606224196356690675674028730702498542295757834711665017442466445034793926795352138673605830112429887595884829221885723407977930439951207809593554980832669683338643274750524378230642194489058552186939326800520961762937021090464163751900830096799509341745167184098089350193364917026340618314528946622032907374610989069389249270643145425420550758492491197190027749381918778395997796820699222732765423103247240601265952916284198022674315675838798111339457615921995861826220031870122321226619857590170174707935487769039944579430923577888085928281104204464327343992996652511321255189403515702863708827714095924548124507680647568650212295197309626232211070133123576765771568088839927906306806259221329273418021223907304873981339602432666489596852034655885116810107719685786266133681369110951618557680186906228360904698773657720506866660084625372500543243789942408381957406720,/capkc/build/appmc --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 729972, 5.84667,10000, 40, 5.40827e+1691, 3.61088e+1691, 8.09497e+1691
cnf/soos/75-26-10-q.cnf.gz.no_w.cnf,3276,5200,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf, done, 740544, 184.653,/d4/d4 -dDNNF /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.unnf, done, 823341, 63.434,17984200693558743294744967324360112371680523860814352085477122012909969159552534107909045181234714981568919129400406241225096702479481944299336607185044929763312408864020700847790806877135450453701688798781736450210155958612369593715057495277997577903534733480499099758279938469360273476606596530306678564294966566941851645883761602321229895437420970786801121952159786590616934754999680228476079543231088542713661405411735845070098644325146295437174742850297221686432075099069286127486612394499217113914387474587288834977704540398588708609215138455688411514461250144561414211536869472697521171076641662362542129997558292666263277497638109863296929287608666383694002547409668992060509520399954760131289416245689726348576288267159401371539478242475304035422044290259396687694012614488658804736,/capkc/build/appmc --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 1002795, 6.86171,10000, 0, 0, 3.63093e+713, 1.19244e+787
cnf/lagniez/Handmade/parity/par32-5.cnf,3176,10325,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf, done, 891736, 243.026,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.up -out=/tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.unnf, done, 781107, 65.8811,290718511657646443951153561398383651152520909238927799326755962038798778368,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01, err, 842952, 5.1047,10000, 0, 0, 0.00586947, 1.92761e+71
cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf,2851,9506,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf, done, 591474, 206.543,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf.unnf, done, 684392, 35.0406,4462266045478478947338643794073280230681559750316996661055998427662346072848487940096000,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 704925, 2.61889,10000, 0, 0, 9.00911e+10, 2.9587e+84
cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf,1712,4693,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf, done, 540217, 244.432,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.unnf, done, 916484, 61.8142,182751453640977045154182041234752449423827410788538760565106998789503637229819343701023099593413831350463425843743724809402449920000000,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 10000 --alpha 0.01, err, 1105354, 7.83332,10000, 0, 0, 3.68967e+57, 1.21173e+131
cnf/soos/08A-2.cnf.gz.no_w.cnf,5508,22235,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf, done, 566046, 293.018,/d4/d4 -dDNNF /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.unnf, done, 770019, 61.3784,64637705717240627005439709890512230664352641014167752635205135074235776857232057209338394478734202324509568595455578844832994878457219356787891345817600,/capkc/build/appmc --cnf /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 848396, 4.96252,10000, 0, 0, 1.30501e+75, 4.2858e+148
cnf/soos/04B-4.cnf.gz.no_w.cnf,36636,164089,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf, done, 1588965, 352.191,/d4/d4 -dDNNF /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.unnf, done, 780058, 49.7275,319015748037776156029180837330315053128220463614362653099378168235760613789428129068740628247934137396790978717643233008704723936883502630945640685800193296219154809624493491390113821445166636319064768493440096850518672168064857744232597651938241053990030534571365863092512564872547998055276026947895437833107300390477934086987766513103971861572921986082992094413115947462686944851305569421487426759132681671671608053043284755962771942601915067894730523633306058189842091147134161573361782567711942171734873167225431448904425680726472439646931713892273862079054298707571624281660547531154346021564783213522538439783589503702638760198617404093926285942794426006377787964740032461991670644769046781705405221751594413967381643510930011384267405315010330392230217973604872066070578545182546960061992340133020915139170037463925154452431986654856898837326882623281757445874144141801465800403586854731173226476861809712838115856461284282033950220010384804169872110199546184534763400846964936262629555622619864871713997029597691624798597093021404083185877639471439536948188134498451570356025004553504032190806362010092499762186544249521708886330497331052877590758974827280197805626121400369567166666272144475798627279147388993001289730470467896347088483684097918037626273851097538511334597138293052560909332481575399648308140372514150052968318885119944198361092503358665533337483262172062049722026399818928808823959609919020951077030650816731995660839227164177720669257745296119533753084554767349176867693944079882618478140917359964266314989994229364900450973259957236307084793100505644931660519048562870916037153604174786518595146006768421587260068257589709705170716493792845193066143457706042692085570805295828589004306106916005106655037539641062719711446335125647927617566229565292654691172691071087933489243283351913052384488582091670814844207373384367025945779797600390941726547395021095066312568332838631317628326053853773309752930305649730104692133401417934327491463423166194002037359009488930200206479924815054192410417017720357952956522290662404430145660067135135046672950203495436531084698947488575726985962644896095491559031682278277004357918943582435898035684595597828403520417247881750464079555651123825590654325510828707791547738969063091687284313325934054756175055899807599243426041557974673235449165487907859495752530755585754401770235985816396864433735839064105139388636092963900101469784452146297935619499207205221734033296050615619964259267828989991094265823184842530262869162864058283997142710183347300250785187704812155153950434617198876641643935981727960236118360249396234300851409161907956379742472515667515907064274669081669856458308288220141297878228807444639086460183145188786811189281917924570125513462973127794586507852361683762504663262733883050340599931034770486427800976983222236068568040891180072430753082093621272776644289487175733765232090702095359436020839039749113293487169472666761128703429533678149727674133913496120002282203452946534826344633880838107085459980697728426540679581437423089667850202451688116111020002385583496415255992338666447508674790787993252262792046539595071886097362847286067187807981514480303080965987644060392597622018465237791505986359087984368748902530459928278019058663003700406946681444636195754400307694490925029102931383937482371843707248647460246093787856525763100076105712018616138634740202948311811709486139715974678263573412992495399911895754955033724309326322545982199908437394180289785983372395341814744990971811370624265743585104093715893098519831127929657434651079450692153058302229642423485654555568664068023428919653255768345267561937738638195979557907411783370377128306384098291575006303419729137544042072218138918382292511368147745484482940745581325940874187002386120352487229933100098834426589132804000315937291568185784419337155046641273103187678985931821881421385347726751318090907268913952103006804884660091091899452674572407976109214370167270028691187022388006024629802917926568834784634902890955195935509244049193606535045282736054523870817123541107318130196174932235834091180406415800340918431996048662781344842921686091050012033694980300757588169976248563120487979562064481741847180299583600273884610025401047928980439034862031015535631357680180476306832237684532822894825993705686554877134052295270691164685296205323307610998902655100075864916381260521208754308014687297900098252360531353857312896230433736749261315406470911269101512681047311691044503662635232123097749166059325712463782838681371241865302901846714494263704050445769772034427936480717445558677264254442339825956118820316306270763208721107966635104434086722618471178632127811822887445914855382375242857013503023747511723679898212005661489295171545232264841078451233219975873329003308261381224398275157642484988825154522746632477878074809648127678103822064358864068238646583522341096099363039866861504848638645109790716535030763673689743628595666513802157824701684849336885520638739769729246551182270466430810656210744028753753813439028853073741657709045441735703803156949483133272046211518903456212510101843261583523661791258659223476990888004221003835726183784996767655735687097500244617469293383895870935768482178078075051111031486646216915423032719745121771759926761477701923542909922743387985695614395555961762745189370609512610977019776858081125635073544449741738690313121718741190141473613868328614672884744558682065043346298753315630580341934346397773220401630596053926781075518302582824554982421481264464354283135487667339264000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,/capkc/build/appmc --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 1747087, 44.7465,10000, 0, 0, 6.44078e+5811, 2.11523e+5885
cnf/plazar/Blasted_Real/blasted_squaring40.cnf,4173,13539,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf, done, 549736, 252.03,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf.unnf, done, 772960, 60.0699,5103358473698536827714158175822180564416636417837207160848570153623614833982803618786152480749370399603977684351682569194063410215644037120000000000000,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf --nb 10000 --alpha 0.01, err, 1019559, 4.82833,10000, 0, 0, 1.03034e+74, 3.38378e+147
