file,nbv,nbc,capkc_command,capkc_status,capkc_mem,capkc_time,d4_command,d4_status,d4_mem,d4_time,d4_ign_command,d4_ign_status,d4_ign_mem,d4_ign_time,sampler_command,sampler_status,sampler_mem,sampler_time,umc,ign_mc,ign_nbv,ign_nbc,up_nbv,up_nbc
cnf/soos/or-60-5-3.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf, done, 649920, 151.186,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.unnf, done, 1119191, 49.9464,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.unnf, done, 583925, 0.0636136,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf, done, 1557549, 12.3321,22650562858910220288,9850671869300788607442472044331008,120,35,120,265
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf, done, 536367, 0.209071,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.unnf, done, 584327, 0.0551387,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.unnf, done, 583741, 0.0350751,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf, done, 536731, 0.0286793,114520227840,1393796574908163946345982392040522594123776,140,0,140,206
cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.290554,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.unnf, done, 585629, 0.150752,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.unnf, done, 583745, 0.0350403,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf, done, 539770, 0.0605365,254775263232,1393796574908163946345982392040522594123776,140,0,140,191
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf,795,2424,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf, done, 537800, 2.99159,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.unnf, done, 588181, 0.61822,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.ign -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.unnf, done, 584011, 0.0360813,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf, done, 544641, 0.126372,214422263367705878526372370065293615059127624531968,208375451027495446064995368460039306160773697572372130012383056617626163681801002235044756277236071585716559706044788763934025051691230158761354876635338438940473674359812954951971196434744188272780156754246456311927835876171139415348871168,795,0,795,2322
cnf/lagniez/qif/mixdup.cnf,309,452,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/qif/mixdup.cnf, done, 536637, 0.243888,/d4/d4 -dDNNF /tmp/cnf/lagniez/qif/mixdup.cnf.up -out=/tmp/cnf/lagniez/qif/mixdup.cnf.unnf, done, 579678, 0.0392778,/d4/d4 -dDNNF /tmp/cnf/lagniez/qif/mixdup.cnf.ign -out=/tmp/cnf/lagniez/qif/mixdup.cnf.unnf, done, 583798, 0.0361199,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/qif/mixdup.cnf, done, 536457, 0.0262516,2923003274661805836407369665432566039311865085952,1042962419883256876169444192465601618458351817556959360325703910069443225478828393565899456512,309,0,309,452
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf,4380,6960,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, done, 942206, 125.98,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 705404, 51.9048,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 585347, 0.0467295,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, done, 759037, 3.08661,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176,32462428660924116900510349080623655973586692044216634849277335956945125916559010633586077745524089918916901514864565603815935830545648904622992997827621910709945153539312211616366172622299360444297540909131963055157873723193122526060686635961019917873572082512973374535638058790549676608448166223772180176831172607259576439628094725389818856734631376375964143280775041863276621598546030283611203176556935949936676215473390991729097145800154926567772320423780384227576425959807248558650031029352517583188855601755863849754950609417322495948674293536016851944411078535759207448386248678261600231209487562009790243840199499854235061521894270186621821795615859749335051536751094166000059121263947848447898496628010477138692624736311957272462175159913775325299533626107367761089572506237117011199071479488328929536444469606672372874128334216121513951311076493858971764000632884511268360261482692015178062973246420353753383007338975810422018948281096651471979890520934722879939815082983592322945781967624413710023361584811894806203997942321846266439439117968308467394501218257659151865276064783152892095216500662478818113519088982955562033376574217546394227251665330473881080467813286659463278205229010638339935370262062527626968489014173667380875326914339035286187146731328402181816624729674087229199212938296515389005234176,4380,0,4380,3789
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf, done, 536367, 0.18914,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.unnf, done, 583987, 0.0392735,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.unnf, done, 583745, 0.0351214,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf, done, 536449, 0.0245645,330301440,1393796574908163946345982392040522594123776,140,0,140,182
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf,57,152,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf, done, 536231, 0.188925,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.unnf, done, 579780, 0.0382853,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.ign -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.unnf, done, 583692, 0.035132,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf, done, 536313, 0.0223803,13122,144115188075855872,57,0,57,152
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf,1920,3040,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, done, 537833, 1.89927,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.unnf, done, 585883, 0.285006,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.unnf, done, 584409, 0.0371773,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, done, 538603, 0.0812057,2506295055763174672750476925289828988785252078744919704453160223659463112905852751384520371831815563560687515467974783243283991289161677444194045756924943903786824730615675974131168974558907928307725162164208945906076055625780005851493811907082889827825185995137951063526148908931692930703766815429584052663777912045312959146145777814937587650041065281103859617824365603273432668032275111170617047130124508612572684431360304947462961144460343411030104211456,94971145180789141405469863695884969990692470634685116742800956330585166286696033875105787408321105016172948848387979899381078776548058719274153038481919330076987462588432197778346974895637755344856609332899271782077461008182119361693275785914457910967149403472811089067095457018656127063791202559391107981952290497413671516189054715030212151457729925746607341068107450556036691253445520158175442766273106804460580598760425795931407058821363012979657287013264796313022267140908229491284859997425339970007394059640858536497878915778164024704513828250590897948604589281308443672576,1920,0,1920,1679
cnf/soos/75-19-8-q.cnf.gz.no_w.cnf,1729,2736,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, done, 537702, 146.987,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.unnf, done, 788877, 62.5628,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.unnf, done, 584396, 0.0456362,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, done, 892297, 5.21439,24158242481142038141690376959922913342451381843438948786591488165412402336713758033123703898956616151754334742581121938304177204880088050155763598899461221532478003507623027088106766134929538701521074125688029664452972740596479205193400753675728903178300731954681710781531890999957153217005219435208291984364120188367757434179471541471352464292037200598483747810586629166171287780759113148682748597939989339176960,8510499178790678898802037656508962682039654285521292992360427261557198254480653729146998527081342886184257796198870175500842651490219475031950002146086042317617158853593095990009237232942836465146128828133504646469177012758678711662662759670533115142736018032851850175672475690058245592936466945755453667548924156730450469475240340660962591352799168673006465148064994483528482586504190588675791305398528222834268551628069912334789441670666305053401045978230738759637295256513098484633662670383701196640979350462811602944,1729,15,1729,1692
cnf/soos/90-15-8-q.cnf.gz.no_w.cnf,1065,1680,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf, done, 671109, 0.431776,/d4/d4 -dDNNF /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.unnf, done, 584855, 0.0763431,/d4/d4 -dDNNF /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.unnf, done, 584151, 0.0382468,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf, done, 537251, 0.0450666,7331559403129590068331208687020758653624765228075687047537011123791632385370343464792392772051104864109916034360063928339045596353810784435313926666640532382851295822842678298180301122938618566718730242107326783353838221723324821405531849499257419595776,395316900990841051469717474060385365331165331570590074915822964897324881968740911898360124416869383779662261453743773264433220190206627884505885546759254902190463719290168674539974429183775813166483921247017080212035170866063852926988483116502264758478144641625700721781901200420372075258176420915324230983022866681823232,1065,0,1065,949
cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf,2849,12194,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf, done, 937177, 305.512,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.unnf, done, 802312, 56.8958,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.ign -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.unnf, mem, 65500712, 4846.03,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf, timeout, 936845, 18000,2415245731963841612961666450384412608867018444289307836416,,2849,2125,2849,10027
cnf/soos/90-38-6-q.cnf.gz.no_w.cnf,7068,11248,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf, done, 553607, 162.539,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.unnf, done, 611323, 14.5293,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.unnf, done, 586194, 0.041434,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf, done, 592424, 1.3926,1056302585353510259173916165735289375833977326682932542762271459144316873969094475343529602230696218900386928872576215551075761019140489928289011641940496723676050704086256241004561632878933315702675560488501597254376293464461399531215171076789944700126939389239926681844560953008720798405569349595715348430687907874347637716706210436760684424849209914775722086527103006848831477885751937838451783078492461913129702034750874367739980236639563892893626706743318503213853821278108423463046409330732374715290852192890220303834858858950448613421697299733620173728777199469015334722635755741963900122433510395159996607401214796676660150436748139469421077918819123865201468172685079658825346408511873195499265282126765674561743262861254262844320091110633083889691669319313285216563764768938037356465564209814993733031575411335038728895361126534036645903703349458613269861685608083684882948769269101834327553088688583387545547753358496842850228295982214124827581562118811012449648287755231901083150583988471704926892144445769938960463490629070013772945477269251279311725235131246166732384118625766323048385663414268286080582257395484632088864148352104603509926899573636098052800722587478047091792046240456218732787661712677599729867994119067197390257158470297052143091217490610244839512624390592670517343998985330634582967637423204489905745998195624567026804090452250671314696126597377557374945286347744697306167214966428622725216516374410532222716255059130079783556228981454939148985415027943482590375694061936768021923900166634948578290811775819327979215644005206949975406520749102475078966560045205204169385696179309519981876460204909069567959169200941459895781911135722660494092108925065484042240,2991502501686573197549461589562218803190757062803924579986710429542771151358267733278034110916708580751400132210920592790958827866320937002398673821691393717693049237647643430741544846349589528549036330519584532405629534314041651798676020719697351389363130023653364996631501880187210082077389416721327583845668831963705808798375098115572150405503833743918059797618757909499649710998060307286054070565090839801520972065413666974032310517011297825760408367999127525641299565036451728219274590660368687550346450529016796442728134298371872218971095464607130069740796375560730270372728004412690758345922937714074803815168245737677297500463685663324250620207035170369933195891219180069853646796702851639689592804564140856166977856148386729351704273162972382964872064060902583909077851695900783271869595099163137602244814604782279193261102439904559185300754851216327059044395888259424909212779355305036988891626176913849775612993801030439144938325454266354373097909276931738860814131544186201145240326554293675388903595819269166054805387549433063802403816405261696247422316258692478969074321570023070846320318344434575061961862745212787737532171497147956274635290651494022311573703923137050613257939958106802139598737705472281616329154904600816472747019970264146293551953180918458276015089331801034309075921252986370870523706841653435516782065388104699476163114894435853277882764891247670916339565896724129980962999368939303195009042030140129014747755583265466310669831838050075841459711019653724736478518501551943930634728274728028570111959720444485625259597904390101589912888137145192322536409071887641500019154828564144986634334686028690764052511215713150943685344677308605616584986004213733416834899512028280016229742197952820987816875409138235426815899913103286120706031673755572896792667938223720608551497695828414417126855145173757815909218036798858542162166228608055231868852131095127073653542232124238521022378611134629074084408833620253985166795785593882524881980437708665586518420396111287215304006839199208908729748811789062048474844296282771855811051232736981892034239657376813952472372031295408780843655488566087290716160,7068,6,7068,6184
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf,1216,1920,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, done, 537337, 140.763,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.unnf, done, 785874, 56.1184,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.unnf, done, 584171, 0.0456102,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, done, 893145, 4.92618,9745314011399999080353382387875188310876226857595007526867906457212948690766426102465615065882010259225304916231408668183459169865203094046577987296312653419531277699956473029870789655490053648352799593479218378873685597925394874945746363615468965612827738803104277547081828589991914110976,1128430269653696552505663664688505519051893948117725342710709407999638941941219040912833546632301522012495604549678634617312701794930960696933850145274509219899605219518447018369658381698338332600334225533767288503097470829739413943739519714331064178097205003926859545229038622328927117691927971265095131106901145206539640038505022502031780376472027866138952425537536,1216,0,1216,1259
cnf/soos/04B-4.cnf.gz.no_w.cnf,36636,164089,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf, done, 1588965, 358.412,/d4/d4 -dDNNF /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.unnf, done, 757497, 55.4585,/d4/d4 -dDNNF /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.unnf, mem, 64441249, 6532.9,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf, timeout, 1733787, 18000,3742302267472950604443288237185493695674157484481480632443397277500313908599223960465032462523350151976350720064372970733589394632790831087535862654379276997748986742528671245242401498854576771624057606607112528577299694509056844878530497163358903543611822526928973457648173094231985052944296902594329585706085585352918871383901632254665928345247646765617625641800302407999947355708950230254742890197235431999116340888132288553908668277609982785586155365309377953331524522032732326223781831242510471933569451240391342606256688312731909072683921010284078401055601031147454057775719932490763869780390138102542248210647165490338372229527360875334136378940754908632564030803785895996112632765842488360014901832488785179943451132402249616306939262331842907305116018866902842144883492644693346670889592256707219269956677998266030458951841942258808458499143620124109591384000443538503839666045911006908324830894921295506347484008863374270506360861807524446520265172847812830603834446929321880733872772714880001973837398923339545438620402886483279893246263172083828268230644463602206577590175611074893901603339906617960978109854697717216261291996931450278572917668260941111861088435042994830862474586133581657180108800568151281629684802078156003637929997509167609577996708825099981321599416130697874290402905184181920865902886847006119956086339605697664126103336142805856579811505540559765356652408161005511323946565525344388935613802385871510013228428871075521044018094801329144227474509232725936678426445127104401215818974787163133371500175036984079615748656147291534275466404391540077392954740274189552441470483081401510554105386041277642847667372270544352494126378084576926529721613048574433341893670117087956219123264186310056486423455882938410219671416747916120304662790080750316394346101547380260399399525257070712797648768307006576075603858877637496591581107958064471835471454679929151877745808773991920399446570094403409056905700141388247804596657852674782703485753472579501894086013283167497185382456519217864109325158162622855567662148531809587353528960088897369234229541301364086260060589176006170828747744900932690700935896403045152795208137955979740892857366847900280261388847369220132292065067818208220786096960997697271407881956868177874264226346061220147886371028520520830407611814539611838321303751326105423068647933722047369641161583330131533476583151112140196876164502478451564258011764195070024534275361794703069837576085911091562009439509147446685267909162880886906997586831388900686282896032635696563661350977918855319495020890439061449428965195582298674087456630944064326777483512289117271858457076926463251703363286400048730658922456073621113881971892294214674092659845474554042476454312149772953364830939279789640919455880822410412273680206271265166983781870513389458592457142849524149111431707974592565185672847907154665847224045629604081947626389850087071590705541318744074165255481975903896909360155039424335255514184275674251569855946038623595360430376970735552594815660236329414174169472937504513964214570059599709712838322979947036746841389988131032356817954915832990223963803692175522179962339914053024104177281766881523863644715764176076337761827095355162316718130421822186263722505622974606473271337979774721020410158213136869049664285386756308416560157425007685985915420748118014113043118720881356609914329715376490108893772033933607498487855188890909368825086048705306426435093810834600382885821377776897642848534734055476238970788527947908606402455288015615584436814070305060847397894213438051324659139447648337299635511623161747215635965860324973956850910450567399570256099813109100459317285049888238140149408621496358741428629919308266328968659671531769358189558896961003845414518176993755837635592581438866403109244979694893037402570533560871152956867460151695225430694264531138272856127649990407623729676894054463126731043956699761505247332685112760204311150415566488003059268586483128757914265493207343273307409321222703565426188120329419795755132511250235105373393627811751441559232297997249312810517963846682721389774540182316360387280276124952398059725999859053588642765336581234356719708445287550569610465611190512765568808065710982394900145296770364446877369997710081956962372190081413320697649136038836738461461470348813697418938578967116339212829476733474851470239975779627223801133038779325268127585212417016569248174169583516264023852066204317909694403430648694050071176348933470083521478651854524104405888511103259526549003090866977884291501030085457752849351686083610129578355402464645149693246153422543675836308940411278917313914666619893996501811957811052952043414519095427878700112943014999358473437196363787575222013007463726804040626968786859642331681207386904067727079260542566208623523835585129425827712221840290684016233863617059194985944559945810337330295797258609053804079614295003827552040423464835562495724517674393896124969411294745068625233169575374367809087611241613028943790035339303505111076335661320939173032309441860254595027842549350529101280823106275586081264419542689595529333094151722389758831573340899022319641006707806175909104797145561071852679073197815025460495953559880924108749158557293341278763621147033941138974329398524753429034220136679285358090180229203437784671776659258262368296574096017028933476819375446540850479512291202201037639909961560460502780579885660069234746221400259611852800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,36636,96769,36636,43242
