file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_s_command,ck_s_status,ck_s_mem,ck_s_time,ck_umc,d4d_command,d4d_status,d4d_mem,d4d_time,d4d_s_command,d4d_s_status,d4d_s_mem,d4d_s_time,d4d_umc
cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf,1230,2876,,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf.up -out=/tmp/cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf.unnf, done, 7729, 0.0138634,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf, err, 8695, 0.217515,,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf.smp -out=/tmp/cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf.unnf -max-depth=19, done, 1904603, 165.967,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf, timeout, 1384624, 18000,324043005271564890741594381397745153530659551944671175745764458358544053333195851386991620325040398611351885694963894992375931751453393337937400520640521689281059561100445684765955899606304361448331805448537923037771456169581004315298525816442600483126633635176190629469512987013975443129943303601980352052455464029523017728
cnf/lagniez/random/uf250-1065/uf250-051.cnf,250,1065,,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-051.cnf.up -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-051.cnf.unnf, done, 7729, 0.0139618,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-051.cnf, err, 8695, 0.383845,,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-051.cnf.smp -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-051.cnf.unnf -max-depth=19, done, 580984, 2.14213,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-051.cnf, done, 537780, 0.0255629,4629888
cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf,13786,28826,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf.unnf, done, 7729, 0.0139031,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf, err, 8695, 0.314597,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf.unnf -max-depth=19, done, 621211, 17.9633,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf, done, 682516, 0.344491,1534538522631713325056
cnf/soos/90-18-7-q.cnf.gz.no_w.cnf,1548,2448,,/d4/d4 -dDNNF /tmp/cnf/soos/90-18-7-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-18-7-q.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0139303,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-18-7-q.cnf.gz.no_w.cnf, err, 8695, 0.220528,,/d4/d4 -dDNNF /tmp/cnf/soos/90-18-7-q.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/90-18-7-q.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 585441, 0.191088,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-18-7-q.cnf.gz.no_w.cnf, done, 538902, 1457.36,21026220984198714011743988004014567506387337877284840264721160534177052878920730187068867741269755087045735350009178603047728418319344989564807661114102810242155525580969133159314508393256213927735789431326949558610905970649937691302580193551065834035067804364872206719122004627157219672300852518744369520067255114907399380836583616936447835581393290358011130667820239552512
cnf/plazar/unsorted/partition.sk_22_155.cnf,151795,689327,,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/partition.sk_22_155.cnf.up -out=/tmp/cnf/plazar/unsorted/partition.sk_22_155.cnf.unnf, done, 7729, 0.0134007,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/unsorted/partition.sk_22_155.cnf, err, 8695, 0.286288,,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/partition.sk_22_155.cnf.smp -out=/tmp/cnf/plazar/unsorted/partition.sk_22_155.cnf.unnf -max-depth=19, timeout, 2066370, 1800,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/unsorted/partition.sk_22_155.cnf, mem, 16000094, 6.71524,
cnf/soos/blasted_case140.cnf.gz.no_w.cnf,488,1222,,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case140.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case140.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0138646,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case140.cnf.gz.no_w.cnf, err, 8695, 0.216901,,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case140.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/blasted_case140.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 587849, 0.504469,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case140.cnf.gz.no_w.cnf, done, 545370, 4733.97,6094461276185207834012983981497140796
cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t1.cnf,816,2469,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t1.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t1.cnf.unnf, done, 7729, 0.0141578,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t1.cnf, err, 8695, 0.200657,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t1.cnf.smp -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t1.cnf.unnf -max-depth=19, done, 586858, 0.219798,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t1.cnf, done, 542420, 3.11755,7623094894568132607532563123333948532629199908643258013439684435507150848
cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf,150,299,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf.unnf, done, 7729, 0.0149651,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf, err, 8695, 0.205058,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf.smp -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf.unnf -max-depth=19, done, 584175, 0.0383251,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_2_p_t9.cnf, done, 537477, 0.0259309,351843720888320
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t10.cnf,941,2256,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t10.cnf.unnf, done, 7729, 0.0149373,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t10.cnf, err, 8695, 0.349068,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t10.cnf.smp -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t10.cnf.unnf -max-depth=19, done, 585437, 0.0645556,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t10.cnf, timeout, 538730, 18000,14396524142538228424993723224595141948383030778566133225922417832362219704748403494239327879260201899742354227936186509596136141539049725610335687971118942951309312
cnf/lagniez/Handmade/ais/ais8.cnf,113,1520,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/ais/ais8.cnf.up -out=/tmp/cnf/lagniez/Handmade/ais/ais8.cnf.unnf, done, 7729, 0.0149495,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Handmade/ais/ais8.cnf, err, 8695, 0.365718,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/ais/ais8.cnf.smp -out=/tmp/cnf/lagniez/Handmade/ais/ais8.cnf.unnf -max-depth=19, done, 580370, 0.0750153,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Handmade/ais/ais8.cnf, timeout, 537690, 18000,14123288431433875491
cnf/plazar/Blasted_Real/blasted_case103.cnf,32,86,,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case103.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case103.cnf.unnf, done, 7729, 0.0140245,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case103.cnf, err, 8695, 0.249192,,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case103.cnf.smp -out=/tmp/cnf/plazar/Blasted_Real/blasted_case103.cnf.unnf -max-depth=19, done, 579698, 0.0388851,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case103.cnf, done, 586645, 0.0318699,256
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf,120,300,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf.unnf, done, 7729, 0.0149789,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf, err, 8695, 0.22093,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf.unnf -max-depth=19, done, 585388, 0.153014,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf, done, 539774, 0.0477072,743029342208
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf,2121,3360,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf.unnf, done, 7729, 0.0138487,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf, err, 8695, 0.221739,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf.unnf -max-depth=19, done, 586575, 0.559224,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf, timeout, 541057, 18000,9089141353198037852556479820473922906158396821323592922068184075469081493382028761637949077363392996446368031083128501643017667705361372814059714022950795461126240175148693004507589360109971840295207271573614895010034803886423637638089897379346161641014056621125053076906688363707192322822912842156660636198850571423294621059961071452114545095769808536166875287675854488443122754990583223835011924906495941592934061066936947517697010774643754046874573639066696226020160030952892797551989650199708837940083486396201816674167394445173829304207345689782471569734591987418030852204272655137918418944
cnf/lagniez/random/uf250-1065/uf250-079.cnf,250,1065,,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-079.cnf.up -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-079.cnf.unnf, done, 7729, 0.0139995,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-079.cnf, err, 8695, 0.396551,,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-079.cnf.smp -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-079.cnf.unnf -max-depth=19, done, 581394, 6.5721,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-079.cnf, timeout, 537780, 18000,12720910251328179000044872783962527403085344992259552
cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf,120,300,,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0138355,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf, err, 8695, 0.232737,,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 585187, 0.149458,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf, done, 539774, 0.0509876,360777252864
cnf/soos/or-100-5-10-UC-60.cnf.gz.no_w.cnf,200,500,,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-10-UC-60.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-5-10-UC-60.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0128365,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-5-10-UC-60.cnf.gz.no_w.cnf, err, 8695, 0.230025,,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-10-UC-60.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/or-100-5-10-UC-60.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 583782, 0.0332632,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-5-10-UC-60.cnf.gz.no_w.cnf, done, 537341, 0.0288422,1024
cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf,1393,4319,,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf.up -out=/tmp/cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf.unnf, done, 7729, 0.0138779,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf, err, 8695, 0.210108,,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf.smp -out=/tmp/cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf.unnf -max-depth=19, done, 587206, 0.911371,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf, timeout, 542441, 18000,49490233654140065629120680495215764541176827425966453515848425423699812241112374784114351695374162276699064764026086893281469451054955283566769172982209448117649159423227592704
cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t2.cnf,803,3409,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t2.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t2.cnf.unnf, done, 7729, 0.0141482,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t2.cnf, err, 8695, 0.267969,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t2.cnf.smp -out=/tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t2.cnf.unnf -max-depth=19, done, 671023, 24.0293,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t2.cnf, timeout, 654430, 18000,27046743336102100762136079915877743982009699820619941239378447468062230063132831149849856226509184827392
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf,200,500,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf.unnf, done, 7729, 0.0128169,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf, err, 8695, 0.219117,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf.unnf -max-depth=19, done, 583962, 0.0393536,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf, done, 34009, 0.0245167,52224
cnf/soos/or-100-10-7.cnf.gz.no_w.cnf,200,500,,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-10-7.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-10-7.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0142069,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-10-7.cnf.gz.no_w.cnf, err, 8695, 0.20033,,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-10-7.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/or-100-10-7.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 941072, 28.6892,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-10-7.cnf.gz.no_w.cnf, timeout, 981938, 18000,2004649289120550313337405973953755620059867221227208704
cnf/soos/90-38-10-q.cnf.gz.no_w.cnf,7068,11248,,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-10-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-38-10-q.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0142455,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-38-10-q.cnf.gz.no_w.cnf, err, 8695, 0.242481,,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-10-q.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/90-38-10-q.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 725172, 60.6192,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-38-10-q.cnf.gz.no_w.cnf, timeout, 694956, 18000,52316433041157901717748549405133969214246724054383493246137592120585373337078875284639360287363711673997016892033661245298925710999168717696406842170152913296583027418472550998938741551229938508976194114102336065494823194977247197866429088928057248526266982899882933229336858861931153303384119366097131146447126672261099623126028701980214709990166898892899885947651716586503779941112710216782615724068565413993793830674661308396248875578255618366488979542098295853192997054116343134250135026670434225835055576050478733613068764427712879941088645579636283863793610032147388857172157291259524564207863928496224995919621036568317370813231936688134919910118357995624803878892038494598882280675678044901257522977234280443622006249326563940505155842534825173454743526971438995689836775494650027225442106755246001529508861031287969134124232541018127584714300629676077514277268326354439401785351436220994768034253015827194687916843807399625652525248026937398854236046395191201335197398364311581731444832594659170450869910455158693747082451601688709321432754400484394059050534253372671763764151886549646283932563824482183676147251553755555493622719183365453314211640585984505342574343924147861644068129685991707682681285037271680642423071937232906680040943794659091169519083795793174584784855279662756368083389839176664260052270857252199594625111827396301719241845900230568972101818063618462375377755159810878104141816806669512347683564674266080335775438821543739690056734650418555607355203175704832637996674075057155498675130512779446437645710431205256038379623045272911776300213708467669547036037046508866122186538130558606653380264574858488194401262711270776095476793549281205735335713445939648935853207425374266187103776211259847049855089933941040867222513864958999329051451452192994560590729519762779815039697247332643136823261882340968844579326805326018565664401082081872561852235494218984561474417213943112288278585872102888412905216017902653864334945861627578418456291962532791427328701151250879398989399981294122309969587612405870507315680696816631808
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf,100,250,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf.unnf, done, 7729, 0.0149416,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf, err, 8695, 0.199604,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf.unnf -max-depth=19, done, 590479, 0.596125,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf, done, 551718, 0.178112,37024437473664
cnf/plazar/V3/s420_new1_3_2.cnf,294,694,,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s420_new1_3_2.cnf.up -out=/tmp/cnf/plazar/V3/s420_new1_3_2.cnf.unnf, done, 7729, 0.0149549,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/V3/s420_new1_3_2.cnf, err, 8695, 0.196376,,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s420_new1_3_2.cnf.smp -out=/tmp/cnf/plazar/V3/s420_new1_3_2.cnf.unnf -max-depth=19, done, 584454, 0.0447147,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/V3/s420_new1_3_2.cnf, done, 537747, 0.027694,8589934592
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf,140,350,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf.unnf, done, 7729, 0.0149503,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf, err, 8695, 0.201674,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf.unnf -max-depth=19, done, 585625, 0.174275,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf, done, 12111, 0.0501609,4118675456
cnf/soos/blasted_case204.cnf.gz.no_w.cnf,214,580,,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case204.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case204.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0128569,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case204.cnf.gz.no_w.cnf, err, 8695, 0.217624,,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case204.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/blasted_case204.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 580112, 0.0479503,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case204.cnf.gz.no_w.cnf, done, 537612, 0.0370907,70368744177664
cnf/plazar/Blasted_Real/blasted_case7.cnf,116,365,,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case7.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case7.cnf.unnf, done, 7729, 0.0139638,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case7.cnf, err, 8695, 0.278724,,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case7.cnf.smp -out=/tmp/cnf/plazar/Blasted_Real/blasted_case7.cnf.unnf -max-depth=19, done, 579903, 0.0488645,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case7.cnf, done, 8966, 0.0235809,131072
cnf/soos/s27_new_7_4.cnf.gz.no_w.cnf,17,35,,/d4/d4 -dDNNF /tmp/cnf/soos/s27_new_7_4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s27_new_7_4.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0138551,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/s27_new_7_4.cnf.gz.no_w.cnf, err, 8695, 0.215111,,/d4/d4 -dDNNF /tmp/cnf/soos/s27_new_7_4.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/s27_new_7_4.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 583835, 0.0382702,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/s27_new_7_4.cnf.gz.no_w.cnf, done, 537206, 0.0234473,48
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf,2784,4416,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf.unnf, done, 7729, 0.0145968,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf, err, 8695, 0.389062,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf.unnf -max-depth=19, done, 1075666, 124.647,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf, timeout, 1089945, 18000,622805254274420048605709307021078418920166401297197450604728955181610133775050484598015956379951387513207980127284598044182259387185722045849697054488502666734960280730086763521534797005224005950775497808417293694215405472361309786356683646856959148186246385683946050002528470301764839954944654103191797263111183225720511338084164327837781122381330809366367819013891623519202445835719162515637770602270262123928176288151529745316683034800520808993642258208695871747287945710078630887159386807183549695998519797071250210064647545161256125212337567027153692425092426226523346475328633643720166340116912701106681450950579932544343400851282997025645468226947831332447043535817527781916440309404438869315648238075933995876947563644825611916037126210692666556655844507735323310736853436987929933906514624582483299008512
